WKT,name,description
"POLYGON ((106.7151962 -6.097058, 106.6911636 -6.1093475, 106.6863571 -6.1223196, 106.6932235 -6.1387048, 106.6849838 -6.1441664, 106.690477 -6.1707911, 106.7234359 -6.1933187, 106.7206894 -6.2199409, 106.7419754 -6.2260843, 106.7488418 -6.2458792, 106.7577682 -6.2745463, 106.7708145 -6.2957044, 106.7776809 -6.3175441, 106.8024002 -6.3161791, 106.7975937 -6.3448424, 106.7907272 -6.3625855, 106.8154464 -6.3625855, 106.818193 -6.3578085, 106.8401657 -6.3530316, 106.8422256 -6.3400653, 106.8538986 -6.3393828, 106.8573318 -6.353714, 106.874498 -6.3557613, 106.8834243 -6.3694096, 106.9060836 -6.3694096, 106.9177566 -6.3543964, 106.9218765 -6.3154966, 106.9211898 -6.3004819, 106.9074569 -6.2963869, 106.9047104 -6.2636257, 106.9136367 -6.2520222, 106.9417892 -6.2513397, 106.950029 -6.2226713, 106.9486557 -6.2008276, 106.9431625 -6.1742045, 106.9431625 -6.1441664, 106.9287429 -6.123685, 106.9232498 -6.1059338, 106.8896042 -6.1086648, 106.8909774 -6.1305122, 106.860765 -6.1216368, 106.8133865 -6.1346085, 106.7845474 -6.1305122, 106.7694412 -6.1182232, 106.7392288 -6.1195886, 106.7151962 -6.097058))",Area DKI Jakarta ,
