WKT,name,description
"GEOMETRYCOLLECTION (POLYGON ((110.03189 -7.897993, 110.0320323 -7.899402, 110.0325742 -7.8982987, 110.03189 -7.897993)), POLYGON ((110.0313456 -7.8926006, 110.0182993 -7.8919205, 110.03189 -7.897993, 110.0313456 -7.8926006)), POLYGON ((110.0325742 -7.8982987, 110.0708304 -7.9153887, 110.2012931 -7.9827134, 110.3441153 -8.0269105, 110.3619681 -8.0595453, 110.3784476 -8.0677035, 110.4333792 -8.0948966, 110.701171 -8.1832614, 110.7052909 -8.200932, 110.7355033 -8.1907375, 110.8254538 -8.2077282, 110.8350669 -8.1961746, 110.8323203 -8.1757851, 110.8144675 -8.1485975, 110.7952414 -8.1642306, 110.7870017 -8.1472381, 110.7911215 -8.1227676, 110.7835684 -8.096936, 110.774642 -8.0636244, 110.7561026 -8.0235109, 110.7643424 -7.9929132, 110.7677756 -7.9684333, 110.7732688 -7.9419119, 110.7670889 -7.9126683, 110.7739554 -7.8888638, 110.7808219 -7.8732201, 110.788375 -7.8528144, 110.7808219 -7.8392101, 110.7870017 -7.822204, 110.7815085 -7.8154014, 110.7698355 -7.8072381, 110.7629691 -7.8181225, 110.755416 -7.827646, 110.7464896 -7.8113198, 110.7149039 -7.7868292, 110.712844 -7.8011155, 110.6977378 -7.8072381, 110.6840048 -7.8058775, 110.6709586 -7.8004352, 110.6764517 -7.7943126, 110.6716452 -7.7841079, 110.6558524 -7.804517, 110.6462393 -7.7970338, 110.6084738 -7.7970338, 110.5981742 -7.804517, 110.5878745 -7.8017958, 110.5741416 -7.8106395, 110.5741416 -7.8011155, 110.5851279 -7.7915914, 110.5652152 -7.7807063, 110.5556021 -7.7854686, 110.5556021 -7.7949929, 110.5466757 -7.7915914, 110.5336295 -7.7970338, 110.528823 -7.7847882, 110.5137168 -7.7813866, 110.5082236 -7.769821, 110.4931174 -7.7684603, 110.4917441 -7.7426065, 110.4828177 -7.6929354, 110.4683982 -7.6575497, 110.4718314 -7.6214805, 110.4608451 -7.591534, 110.4580985 -7.5629467, 110.4450522 -7.5432067, 110.4141532 -7.5636273, 110.396987 -7.5894921, 110.3791342 -7.6010626, 110.364028 -7.6153552, 110.3485758 -7.6238585, 110.3355296 -7.6347476, 110.3018839 -7.6585665, 110.2716715 -7.7082416, 110.2593119 -7.6925912, 110.2648051 -7.6844255, 110.2641184 -7.6612886, 110.2661784 -7.6490391, 110.2531321 -7.6422337, 110.2393992 -7.6544834, 110.2133067 -7.647678, 110.2023203 -7.6544834, 110.1920207 -7.6429142, 110.1734812 -7.6490391, 110.158375 -7.6449559, 110.1467021 -7.6531223, 110.1418955 -7.6456364, 110.1178629 -7.6708157, 110.1391489 -7.6912302, 110.1315958 -7.6973544, 110.1343424 -7.7082416, 110.1315958 -7.7272935, 110.1315958 -7.7402211, 110.115803 -7.7640341, 110.1137431 -7.7755999, 110.1027567 -7.7762802, 110.094517 -7.7824031, 110.0814707 -7.8082545, 110.0629313 -7.8109757, 110.0553782 -7.8402264, 110.0512583 -7.8511099, 110.0430186 -7.8592724, 110.0443919 -7.8742364, 110.0325742 -7.8982987)))",Area Yogyakarta,
