WKT,name,description
"POLYGON ((106.8508911 -6.2328738, 106.8506551 -6.2337057, 106.8508053 -6.2344949, 106.8513417 -6.2347509, 106.851964 -6.2352415, 106.8525434 -6.2356681, 106.852715 -6.2363081, 106.8525434 -6.236884, 106.8523717 -6.2374812, 106.8521571 -6.2380998, 106.8519855 -6.2388251, 106.8517065 -6.2396143, 106.8518567 -6.2402969, 106.8522859 -6.2411501, 106.8526721 -6.24211, 106.8539381 -6.2420673, 106.8533802 -6.2412354, 106.8530798 -6.2406808, 106.852994 -6.2398703, 106.8530798 -6.2389744, 106.8534017 -6.2382278, 106.8536162 -6.2373106, 106.8536592 -6.236628, 106.8535733 -6.2358814, 106.8534875 -6.2351562, 106.8533802 -6.2346656, 106.8529081 -6.2347509, 106.8527794 -6.2340683, 106.8525863 -6.2335351, 106.8519426 -6.2334711, 106.8513632 -6.2334711, 106.8513632 -6.2330445, 106.8508911 -6.2328738))",area tebet echo park,
