WKT,name,description
"POLYGON ((106.8894073 -6.3014841, 106.889418 -6.3026998, 106.8897828 -6.3027104, 106.8899062 -6.3027104, 106.8901369 -6.3027158, 106.8903675 -6.3027264, 106.8904427 -6.3026731, 106.8904748 -6.3024758, 106.890389 -6.3023958, 106.8903246 -6.3021932, 106.89033 -6.301868, 106.8903729 -6.3017453, 106.8904963 -6.3016547, 106.8904856 -6.3015587, 106.8903836 -6.3014627, 106.8903461 -6.3015001, 106.8894073 -6.3014841))",Daerah Taman Mini Indonesia Indah,
