WKT,name,description
"POLYGON ((106.8060803 -6.2128197, 106.8045353 -6.2132036, 106.8030333 -6.2134596, 106.8018746 -6.2137583, 106.8009304 -6.2139289, 106.7994713 -6.2142276, 106.7983555 -6.2146542, 106.7983555 -6.2158488, 106.7985272 -6.217214, 106.7984413 -6.2186645, 106.7985272 -6.2205843, 106.8000292 -6.2213096, 106.8012737 -6.2218216, 106.8029904 -6.2225042, 106.8037199 -6.2231868, 106.8042349 -6.22404, 106.8048357 -6.2246373, 106.8058657 -6.2238267, 106.8068957 -6.2231441, 106.8079685 -6.2224615, 106.8088268 -6.2223335, 106.8083977 -6.2216936, 106.8083119 -6.220371, 106.8083119 -6.2190485, 106.8083119 -6.2177259, 106.8083119 -6.2162327, 106.8082689 -6.2158488, 106.806209 -6.2156781, 106.8061232 -6.2146969, 106.8060803 -6.2128197))",area gelora bung karno,
